"Vendor","Rohde&Schwarz",
"Device/Mat.-No.","RTM3004US / 1335.8794k04",
"Serial No.","112081",
"Firmware Version","01.700",
"Date","2023-11-23",
"Time","00:58:37",
"Comment","",

"Meas. Place",,"1",,"2",,"3",,"4",,
"Type",,"Period",,"Frequency",,"Duty Cycle +",,"Mean Value",,
"Source 1",,"C1",,"C1",,"C1",,"C1",,
"Source 2",,,,,,,,,,
"Unit",,s,,Hz,,%,,V,,
"Gate Start [s]",,-2.794380e-03,,,,,,,,
"Gate Stop [s]",,2.706180e-03,,,,,,,,
"Upper Level [%]",,9.000000e+01,,9.000000e+01,,9.000000e+01,,9.000000e+01,,
"Middle Level [%]",,5.000000e+01,,5.000000e+01,,5.000000e+01,,5.000000e+01,,
"Lower Level [%]",,1.000000e+01,,1.000000e+01,,1.000000e+01,,1.000000e+01,,
"Wave count",,23344,,23343,,23343,,23343,,
"Current",,3.009031e-03,,3.323400e+02,,5.001178e+01,,1.489347e+00,,
"Average No.",,1.000000e+03,,1.000000e+03,,1.000000e+03,,1.000000e+03,,
"Min",,2.202125e-03,,3.315744e+02,,4.998429e+01,,3.456000e-03,,
"Max",,3.027833e-03,,4.540820e+02,,5.032792e+01,,1.597941e+00,,
"Mean",,2.937881e-03,,3.430398e+02,,5.001177e+01,,1.477000e+00,,
"StdDev",,2.276731e-04,,3.435794e+01,,1.058960e-02,,1.146142e-01,,
"Time of first value",,,,,,,,,,
"Time of last value",,,,,,,,,,
"Long term Min",,5.774900e-05,,3.315744e+02,,4.998429e+01,,-5.130000e-04,,
"Long term Max",,3.027833e-03,,5.599965e+02,,5.032792e+01,,1.685124e+00,,
"Long term Mean",,2.233172e-03,,4.494272e+02,,5.004151e+01,,1.560060e+00,,
"Long term StdDev",,1.580419e-04,,2.389939e+01,,3.760165e-02,,1.133409e-01,,
"Long term start time",,,,,,,,,,
"Long term end Time",,,,,,,,,,


"Index","Time Offset","Value","Time Offset","Value","Time Offset","Value","Time Offset","Value",
216,,3.008241e-03,,3.324299e+02,,5.001048e+01,,1.486404e+00,
217,,3.008004e-03,,3.324212e+02,,5.001179e+01,,1.485918e+00,
218,,3.007767e-03,,3.324531e+02,,5.001310e+01,,1.484622e+00,
219,,3.007925e-03,,3.324618e+02,,5.000786e+01,,1.483677e+00,
220,,3.007925e-03,,3.324589e+02,,5.001048e+01,,1.482516e+00,
221,,3.008083e-03,,3.324473e+02,,5.001310e+01,,1.483353e+00,
222,,3.008004e-03,,3.324415e+02,,5.001441e+01,,1.481598e+00,
223,,3.007609e-03,,3.324763e+02,,5.001048e+01,,1.480437e+00,
224,,3.007688e-03,,3.324763e+02,,5.001703e+01,,1.479627e+00,
225,,3.008004e-03,,3.324444e+02,,5.001179e+01,,1.483623e+00,
226,,3.008162e-03,,3.324502e+02,,5.000655e+01,,1.482732e+00,
227,,3.007846e-03,,3.324560e+02,,5.001179e+01,,1.482381e+00,
228,,3.007767e-03,,3.324734e+02,,5.000917e+01,,1.482921e+00,
229,,3.007846e-03,,3.324705e+02,,5.001441e+01,,1.482975e+00,
230,,3.007451e-03,,3.324937e+02,,5.000786e+01,,1.482975e+00,
231,,3.007767e-03,,3.324676e+02,,5.001048e+01,,1.483488e+00,
232,,3.008478e-03,,3.323951e+02,,5.001441e+01,,1.483380e+00,
233,,3.007925e-03,,3.324357e+02,,5.001572e+01,,1.482678e+00,
234,,3.008162e-03,,3.324299e+02,,5.000917e+01,,1.481733e+00,
235,,3.007846e-03,,3.324473e+02,,5.001179e+01,,1.480383e+00,
236,,3.008399e-03,,3.323951e+02,,5.001048e+01,,1.481868e+00,
237,,3.008004e-03,,3.324473e+02,,5.001048e+01,,1.484541e+00,
238,,3.008162e-03,,3.324328e+02,,5.000917e+01,,1.482030e+00,
239,,3.008241e-03,,3.324270e+02,,5.001048e+01,,1.483218e+00,
240,,3.008083e-03,,3.324328e+02,,5.001048e+01,,1.484595e+00,
241,,3.008083e-03,,3.324357e+02,,5.001572e+01,,1.482948e+00,
242,,3.007925e-03,,3.324415e+02,,5.001310e+01,,1.484271e+00,
243,,3.008241e-03,,3.324299e+02,,5.001048e+01,,1.482516e+00,
244,,3.008320e-03,,3.324183e+02,,5.001179e+01,,1.480626e+00,
245,,3.008162e-03,,3.324183e+02,,5.001179e+01,,1.482786e+00,
246,,3.008162e-03,,3.324067e+02,,5.001179e+01,,1.479357e+00,
247,,3.007767e-03,,3.324473e+02,,5.001048e+01,,1.482921e+00,
248,,3.007767e-03,,3.324763e+02,,5.000786e+01,,1.479141e+00,
249,,3.008162e-03,,3.324386e+02,,5.000917e+01,,1.482597e+00,
250,,3.007846e-03,,3.324618e+02,,5.001179e+01,,1.483650e+00,
251,,3.007846e-03,,3.324531e+02,,5.000393e+01,,1.482327e+00,
252,,3.008004e-03,,3.324444e+02,,5.001441e+01,,1.481733e+00,
253,,3.008004e-03,,3.324415e+02,,5.000917e+01,,1.480329e+00,
254,,3.007925e-03,,3.324531e+02,,5.001310e+01,,1.481841e+00,
255,,3.007925e-03,,3.324618e+02,,5.000786e+01,,1.480464e+00,
256,,3.007925e-03,,3.324560e+02,,5.001310e+01,,1.481193e+00,
257,,3.008320e-03,,3.324183e+02,,5.001441e+01,,1.481949e+00,
258,,3.008004e-03,,3.324589e+02,,5.001179e+01,,1.482003e+00,
259,,3.008004e-03,,3.324415e+02,,5.001703e+01,,1.483488e+00,
260,,3.007846e-03,,3.324705e+02,,5.000917e+01,,1.483650e+00,
261,,3.007688e-03,,3.324705e+02,,5.000655e+01,,1.483137e+00,
262,,3.007767e-03,,3.324705e+02,,5.001310e+01,,1.480977e+00,
263,,3.007846e-03,,3.324705e+02,,5.001441e+01,,1.481031e+00,
264,,3.007451e-03,,3.324763e+02,,5.001441e+01,,1.480680e+00,
265,,3.007846e-03,,3.324647e+02,,5.001179e+01,,1.482057e+00,
266,,3.008162e-03,,3.324386e+02,,5.000917e+01,,1.478520e+00,
267,,3.007530e-03,,3.324937e+02,,5.001441e+01,,1.482273e+00,
268,,3.008083e-03,,3.324589e+02,,5.001310e+01,,1.483461e+00,
269,,3.007688e-03,,3.324705e+02,,5.000655e+01,,1.479465e+00,
270,,3.007846e-03,,3.324618e+02,,5.001179e+01,,1.486188e+00,
271,,3.007530e-03,,3.324821e+02,,5.001441e+01,,1.484730e+00,
272,,3.007925e-03,,3.324618e+02,,5.001048e+01,,1.480059e+00,
273,,3.007451e-03,,3.324908e+02,,5.001048e+01,,1.482678e+00,
274,,3.007846e-03,,3.324502e+02,,5.001179e+01,,1.481274e+00,
275,,3.008083e-03,,3.324241e+02,,5.001048e+01,,1.482381e+00,
276,,3.007767e-03,,3.324560e+02,,5.000524e+01,,1.485594e+00,
277,,3.008557e-03,,3.324038e+02,,5.001048e+01,,1.482840e+00,
278,,3.008241e-03,,3.324212e+02,,5.001179e+01,,1.485297e+00,
279,,3.008320e-03,,3.324270e+02,,5.000917e+01,,1.482192e+00,
280,,3.008162e-03,,3.324241e+02,,5.000917e+01,,1.484838e+00,
281,,3.008320e-03,,3.324009e+02,,5.001441e+01,,1.483677e+00,
282,,3.007925e-03,,3.324734e+02,,5.001310e+01,,1.483164e+00,
283,,3.008004e-03,,3.324473e+02,,5.001179e+01,,1.484649e+00,
284,,3.008162e-03,,3.323980e+02,,5.000917e+01,,1.484055e+00,
285,,3.008004e-03,,3.324328e+02,,5.001441e+01,,1.485918e+00,
286,,3.007846e-03,,3.324444e+02,,5.000917e+01,,1.486782e+00,
287,,3.007846e-03,,3.324560e+02,,5.000917e+01,,1.485270e+00,
288,,3.008162e-03,,3.324299e+02,,5.001179e+01,,1.485027e+00,
289,,3.008083e-03,,3.324299e+02,,5.000524e+01,,1.482624e+00,
290,,3.008557e-03,,3.324038e+02,,5.001310e+01,,1.484595e+00,
291,,3.007767e-03,,3.324763e+02,,5.001310e+01,,1.483623e+00,
292,,3.007451e-03,,3.325024e+02,,5.001310e+01,,1.481652e+00,
293,,3.008241e-03,,3.324212e+02,,5.000917e+01,,1.482948e+00,
294,,3.008083e-03,,3.324241e+02,,5.001048e+01,,1.483029e+00,
295,,3.008004e-03,,3.324415e+02,,5.001179e+01,,1.483164e+00,
296,,3.008004e-03,,3.324386e+02,,5.001441e+01,,1.482786e+00,
297,,3.007688e-03,,3.324763e+02,,5.001179e+01,,1.481868e+00,
298,,3.007846e-03,,3.324502e+02,,5.000917e+01,,1.483326e+00,
299,,3.007846e-03,,3.324473e+02,,5.001703e+01,,1.485054e+00,
300,,3.008162e-03,,3.324415e+02,,5.001834e+01,,1.483569e+00,
301,,3.007846e-03,,3.324676e+02,,5.001441e+01,,1.482975e+00,
302,,3.007925e-03,,3.324763e+02,,5.000786e+01,,1.485162e+00,
303,,3.008083e-03,,3.324357e+02,,5.001048e+01,,1.485837e+00,
304,,3.007925e-03,,3.324560e+02,,5.001310e+01,,1.483785e+00,
305,,3.008162e-03,,3.324502e+02,,5.000786e+01,,1.479546e+00,
306,,3.007925e-03,,3.324502e+02,,5.001834e+01,,1.480410e+00,
307,,3.008004e-03,,3.324502e+02,,5.000917e+01,,1.486242e+00,
308,,3.007293e-03,,3.324821e+02,,5.001048e+01,,1.481598e+00,
309,,3.007688e-03,,3.324647e+02,,5.001179e+01,,1.481760e+00,
310,,3.007688e-03,,3.324879e+02,,5.001179e+01,,1.484298e+00,
311,,3.008004e-03,,3.324444e+02,,5.001179e+01,,1.485297e+00,
312,,3.007767e-03,,3.324589e+02,,5.001572e+01,,1.481625e+00,
313,,3.007767e-03,,3.324676e+02,,5.001048e+01,,1.486566e+00,
314,,3.007688e-03,,3.324734e+02,,5.000917e+01,,1.486296e+00,
315,,3.008162e-03,,3.324386e+02,,5.001179e+01,,1.484433e+00,
316,,3.008004e-03,,3.324444e+02,,5.000917e+01,,1.483920e+00,
317,,3.007767e-03,,3.324618e+02,,5.001310e+01,,1.484811e+00,
318,,3.008162e-03,,3.324357e+02,,5.000917e+01,,1.483893e+00,
319,,3.007846e-03,,3.324502e+02,,5.001441e+01,,1.484460e+00,
320,,3.007767e-03,,3.324502e+02,,5.001310e+01,,1.485270e+00,
321,,3.008083e-03,,3.324444e+02,,5.001572e+01,,1.483596e+00,
322,,3.007846e-03,,3.324618e+02,,5.000655e+01,,1.484730e+00,
323,,3.007925e-03,,3.324618e+02,,5.001048e+01,,1.484649e+00,
324,,3.007451e-03,,3.324821e+02,,5.001310e+01,,1.487106e+00,
325,,3.007609e-03,,3.324937e+02,,5.000786e+01,,1.485702e+00,
326,,3.007767e-03,,3.324792e+02,,5.000655e+01,,1.484352e+00,
327,,3.007688e-03,,3.324908e+02,,5.001179e+01,,1.487295e+00,
328,,3.007609e-03,,3.324821e+02,,5.001048e+01,,1.483569e+00,
329,,3.007609e-03,,3.324908e+02,,5.001572e+01,,1.484541e+00,
330,,3.007767e-03,,3.324792e+02,,5.001048e+01,,1.483515e+00,
331,,3.007609e-03,,3.324879e+02,,5.001310e+01,,1.484676e+00,
332,,3.007688e-03,,3.324850e+02,,5.000655e+01,,1.484784e+00,
333,,3.007372e-03,,3.325198e+02,,5.000786e+01,,1.485243e+00,
334,,3.007767e-03,,3.324705e+02,,5.001048e+01,,1.484865e+00,
335,,3.007451e-03,,3.324792e+02,,5.000786e+01,,1.486728e+00,
336,,3.007530e-03,,3.324937e+02,,5.000655e+01,,1.485000e+00,
337,,3.007451e-03,,3.325111e+02,,5.001048e+01,,1.479924e+00,
338,,3.007372e-03,,3.324995e+02,,5.000917e+01,,1.482138e+00,
339,,3.008083e-03,,3.324357e+02,,5.001310e+01,,1.483677e+00,
340,,3.008478e-03,,3.323864e+02,,5.001441e+01,,1.485729e+00,
341,,3.008162e-03,,3.324096e+02,,5.001048e+01,,1.484271e+00,
342,,3.008399e-03,,3.324067e+02,,5.001310e+01,,1.485486e+00,
343,,3.008004e-03,,3.324473e+02,,5.001179e+01,,1.480707e+00,
344,,3.008083e-03,,3.324328e+02,,5.000917e+01,,1.483137e+00,
345,,3.008241e-03,,3.324212e+02,,5.001048e+01,,1.481544e+00,
346,,3.007609e-03,,3.324879e+02,,5.001310e+01,,1.479897e+00,
347,,3.007846e-03,,3.324705e+02,,5.001310e+01,,1.481490e+00,
348,,3.008004e-03,,3.324386e+02,,5.001179e+01,,1.482543e+00,
349,,3.008083e-03,,3.324415e+02,,5.001310e+01,,1.483002e+00,
350,,3.007609e-03,,3.324618e+02,,5.001310e+01,,1.483191e+00,
351,,3.008004e-03,,3.324473e+02,,5.001048e+01,,1.485972e+00,
352,,3.008083e-03,,3.324299e+02,,5.001310e+01,,1.478304e+00,
353,,3.008162e-03,,3.324357e+02,,5.000917e+01,,1.484136e+00,
354,,3.007925e-03,,3.324502e+02,,5.000524e+01,,1.480680e+00,
355,,3.008004e-03,,3.324357e+02,,5.000917e+01,,1.482381e+00,
356,,3.007530e-03,,3.324937e+02,,5.001310e+01,,1.482624e+00,
357,,3.008162e-03,,3.324357e+02,,5.001441e+01,,1.481328e+00,
358,,3.007925e-03,,3.324618e+02,,5.001048e+01,,1.483542e+00,
359,,3.007609e-03,,3.324618e+02,,5.001048e+01,,1.483110e+00,
360,,3.008083e-03,,3.324299e+02,,5.001048e+01,,1.482840e+00,
361,,3.008320e-03,,3.324067e+02,,5.001179e+01,,1.485324e+00,
362,,3.008004e-03,,3.324531e+02,,5.001048e+01,,1.484973e+00,
363,,3.008557e-03,,3.324009e+02,,5.000786e+01,,1.485405e+00,
364,,3.008162e-03,,3.324096e+02,,5.001179e+01,,1.485891e+00,
365,,3.008478e-03,,3.324038e+02,,5.001179e+01,,1.486242e+00,
366,,3.008320e-03,,3.323980e+02,,5.000917e+01,,1.484379e+00,
367,,3.007846e-03,,3.324270e+02,,5.001310e+01,,1.485000e+00,
368,,3.008162e-03,,3.324357e+02,,5.001179e+01,,1.485594e+00,
369,,3.008478e-03,,3.323980e+02,,5.000917e+01,,1.487403e+00,
370,,3.008636e-03,,3.324009e+02,,5.000655e+01,,1.484595e+00,
371,,3.008083e-03,,3.324212e+02,,5.001310e+01,,1.486593e+00,
372,,3.008083e-03,,3.324357e+02,,5.001572e+01,,1.484568e+00,
373,,3.008399e-03,,3.324067e+02,,5.001441e+01,,1.485918e+00,
374,,3.008004e-03,,3.324502e+02,,5.000655e+01,,1.485162e+00,
375,,3.008241e-03,,3.324299e+02,,5.001048e+01,,1.482948e+00,
376,,3.008083e-03,,3.324444e+02,,5.001048e+01,,1.482840e+00,
377,,3.008004e-03,,3.324444e+02,,5.001179e+01,,1.482921e+00,
378,,3.007767e-03,,3.324763e+02,,5.000786e+01,,1.482219e+00,
379,,3.007688e-03,,3.324821e+02,,5.001441e+01,,1.481733e+00,
380,,3.007609e-03,,3.324589e+02,,5.001048e+01,,1.482138e+00,
381,,3.007688e-03,,3.324763e+02,,5.001179e+01,,1.481112e+00,
382,,3.007925e-03,,3.324357e+02,,5.001310e+01,,1.480734e+00,
383,,3.008083e-03,,3.324270e+02,,5.001310e+01,,1.486350e+00,
384,,3.008162e-03,,3.324270e+02,,5.000917e+01,,1.482624e+00,
385,,3.008083e-03,,3.324473e+02,,5.001572e+01,,1.484244e+00,
386,,3.008399e-03,,3.324183e+02,,5.000917e+01,,1.486593e+00,
387,,3.008162e-03,,3.324212e+02,,5.001179e+01,,1.482948e+00,
388,,3.008478e-03,,3.324096e+02,,5.000917e+01,,1.485810e+00,
389,,3.008241e-03,,3.324212e+02,,5.001048e+01,,1.484973e+00,
390,,3.008557e-03,,3.323980e+02,,5.001048e+01,,1.484595e+00,
391,,3.008241e-03,,3.324154e+02,,5.001310e+01,,1.483407e+00,
392,,3.007925e-03,,3.324328e+02,,5.001048e+01,,1.482570e+00,
393,,3.007767e-03,,3.324270e+02,,5.001572e+01,,1.483083e+00,
394,,3.007609e-03,,3.324792e+02,,5.000786e+01,,1.484595e+00,
395,,3.007846e-03,,3.324647e+02,,5.001179e+01,,1.478547e+00,
396,,3.008162e-03,,3.324299e+02,,5.001179e+01,,1.482759e+00,
397,,3.008083e-03,,3.324444e+02,,5.001310e+01,,1.479924e+00,
398,,3.008083e-03,,3.324328e+02,,5.001310e+01,,1.484838e+00,
399,,3.007925e-03,,3.324531e+02,,5.001048e+01,,1.486944e+00,
400,,3.008320e-03,,3.324328e+02,,5.001572e+01,,1.484055e+00,
401,,3.007846e-03,,3.324357e+02,,5.001441e+01,,1.483002e+00,
402,,3.008083e-03,,3.324328e+02,,5.001048e+01,,1.480896e+00,
403,,3.007372e-03,,3.324937e+02,,5.000917e+01,,1.478304e+00,
404,,3.008004e-03,,3.324386e+02,,5.001179e+01,,1.480599e+00,
405,,3.007609e-03,,3.324792e+02,,5.001310e+01,,1.484163e+00,
406,,3.007846e-03,,3.324676e+02,,5.001179e+01,,1.483596e+00,
407,,3.007846e-03,,3.324705e+02,,5.001179e+01,,1.481193e+00,
408,,3.008241e-03,,3.324212e+02,,5.001048e+01,,1.482705e+00,
409,,3.007846e-03,,3.324734e+02,,5.000655e+01,,1.483461e+00,
410,,3.008162e-03,,3.324270e+02,,5.001179e+01,,1.484703e+00,
411,,3.007925e-03,,3.324647e+02,,5.001441e+01,,1.480383e+00,
412,,3.008320e-03,,3.324183e+02,,5.001048e+01,,1.483191e+00,
413,,3.008162e-03,,3.324270e+02,,5.001703e+01,,1.484244e+00,
414,,3.008478e-03,,3.323719e+02,,5.001048e+01,,1.483137e+00,
415,,3.008320e-03,,3.324241e+02,,5.001179e+01,,1.482894e+00,
416,,3.008083e-03,,3.324357e+02,,5.001572e+01,,1.480356e+00,
417,,3.008636e-03,,3.323719e+02,,5.001179e+01,,1.481571e+00,
418,,3.008478e-03,,3.323980e+02,,5.001441e+01,,1.483110e+00,
419,,3.008399e-03,,3.324096e+02,,5.001048e+01,,1.480680e+00,
420,,3.008320e-03,,3.324154e+02,,5.001048e+01,,1.481706e+00,
421,,3.008715e-03,,3.323806e+02,,5.001048e+01,,1.482381e+00,
422,,3.008557e-03,,3.323748e+02,,5.001310e+01,,1.480869e+00,
423,,3.008241e-03,,3.324241e+02,,5.001048e+01,,1.482300e+00,
424,,3.008478e-03,,3.323835e+02,,5.001179e+01,,1.482867e+00,
425,,3.008399e-03,,3.324154e+02,,5.001048e+01,,1.484919e+00,
426,,3.008320e-03,,3.323980e+02,,5.000917e+01,,1.483164e+00,
427,,3.008320e-03,,3.324154e+02,,5.000655e+01,,1.483866e+00,
428,,3.008241e-03,,3.324357e+02,,5.001048e+01,,1.481436e+00,
429,,3.008241e-03,,3.324154e+02,,5.001572e+01,,1.484757e+00,
430,,3.008083e-03,,3.324183e+02,,5.001310e+01,,1.484892e+00,
431,,3.008083e-03,,3.324386e+02,,5.001048e+01,,1.482759e+00,
432,,3.008399e-03,,3.324067e+02,,5.001703e+01,,1.483380e+00,
433,,3.007846e-03,,3.324270e+02,,5.001048e+01,,1.483461e+00,
434,,3.008478e-03,,3.323980e+02,,5.001048e+01,,1.484352e+00,
435,,3.008162e-03,,3.324183e+02,,5.001179e+01,,1.480545e+00,
436,,3.008399e-03,,3.323893e+02,,5.001048e+01,,1.481868e+00,
437,,3.008241e-03,,3.324154e+02,,5.001048e+01,,1.482732e+00,
438,,3.008241e-03,,3.324212e+02,,5.001310e+01,,1.486242e+00,
439,,3.008004e-03,,3.324357e+02,,5.000917e+01,,1.484838e+00,
440,,3.008399e-03,,3.324038e+02,,5.001048e+01,,1.480356e+00,
441,,3.008320e-03,,3.323980e+02,,5.001179e+01,,1.484946e+00,
442,,3.008636e-03,,3.323835e+02,,5.001441e+01,,1.483893e+00,
443,,3.007925e-03,,3.324531e+02,,5.001048e+01,,1.486134e+00,
444,,3.008241e-03,,3.324125e+02,,5.001048e+01,,1.483083e+00,
445,,3.007767e-03,,3.324647e+02,,5.001048e+01,,1.483029e+00,
446,,3.007925e-03,,3.324647e+02,,5.001310e+01,,1.484784e+00,
447,,3.008162e-03,,3.324270e+02,,5.000655e+01,,1.482489e+00,
448,,3.008004e-03,,3.324386e+02,,5.001048e+01,,1.481814e+00,
449,,3.008083e-03,,3.324357e+02,,5.001310e+01,,1.482003e+00,
450,,3.008241e-03,,3.324183e+02,,5.001048e+01,,1.481247e+00,
451,,3.008004e-03,,3.324531e+02,,5.000917e+01,,1.477980e+00,
452,,3.008162e-03,,3.324270e+02,,5.001441e+01,,1.477440e+00,
453,,3.008241e-03,,3.324299e+02,,5.000786e+01,,1.478223e+00,
454,,3.008162e-03,,3.324270e+02,,5.000786e+01,,1.478169e+00,
455,,3.008478e-03,,3.323951e+02,,5.001572e+01,,1.479627e+00,
456,,3.008241e-03,,3.324212e+02,,5.001048e+01,,1.482759e+00,
457,,3.008083e-03,,3.324241e+02,,5.001048e+01,,1.482138e+00,
458,,3.008557e-03,,3.323864e+02,,5.000786e+01,,1.481382e+00,
459,,3.008399e-03,,3.324096e+02,,5.001310e+01,,1.482084e+00,
460,,3.008557e-03,,3.323951e+02,,5.001310e+01,,1.482894e+00,
461,,3.008478e-03,,3.324125e+02,,5.001179e+01,,1.480896e+00,
462,,3.008399e-03,,3.323516e+02,,5.000786e+01,,1.481976e+00,
463,,3.008399e-03,,3.323951e+02,,5.001310e+01,,1.485027e+00,
464,,3.008873e-03,,3.323400e+02,,5.001048e+01,,1.481949e+00,
465,,3.008715e-03,,3.323806e+02,,5.001048e+01,,1.482030e+00,
466,,3.008241e-03,,3.323458e+02,,5.001048e+01,,1.479951e+00,
467,,3.008004e-03,,3.324328e+02,,5.001703e+01,,1.479195e+00,
468,,3.008636e-03,,3.323835e+02,,5.001179e+01,,1.480734e+00,
469,,3.008557e-03,,3.323806e+02,,5.000786e+01,,1.483218e+00,
470,,3.008478e-03,,3.316121e+02,,5.001441e+01,,1.481652e+00,
471,,3.008083e-03,,3.324038e+02,,5.001310e+01,,1.478439e+00,
472,,3.008399e-03,,3.323951e+02,,5.001702e+01,,1.479060e+00,
473,,3.008715e-03,,3.323574e+02,,5.000917e+01,,1.480086e+00,
474,,3.008478e-03,,3.323835e+02,,5.000917e+01,,1.473012e+00,
475,,3.008557e-03,,3.323777e+02,,5.000786e+01,,1.478844e+00,
476,,3.008636e-03,,3.323806e+02,,5.001048e+01,,1.479222e+00,
477,,3.008636e-03,,3.323806e+02,,5.001179e+01,,1.483731e+00,
478,,3.008399e-03,,3.324038e+02,,5.001048e+01,,1.482732e+00,
479,,3.008320e-03,,3.324009e+02,,5.000917e+01,,1.480680e+00,
480,,3.008399e-03,,3.324038e+02,,5.001310e+01,,1.485243e+00,
481,,3.008478e-03,,3.324096e+02,,5.001441e+01,,1.483029e+00,
482,,3.008478e-03,,3.324009e+02,,5.000655e+01,,1.478709e+00,
483,,3.008399e-03,,3.323893e+02,,5.001310e+01,,1.480734e+00,
484,,3.008715e-03,,3.323110e+02,,5.001048e+01,,1.481760e+00,
485,,3.008241e-03,,3.324009e+02,,5.001310e+01,,1.482030e+00,
486,,3.008478e-03,,3.323893e+02,,5.000917e+01,,1.479357e+00,
487,,3.008873e-03,,3.323603e+02,,5.001048e+01,,1.482003e+00,
488,,3.009189e-03,,3.323226e+02,,5.000786e+01,,1.480491e+00,
489,,3.009031e-03,,3.323371e+02,,5.001048e+01,,1.479924e+00,
490,,3.008794e-03,,3.323574e+02,,5.001440e+01,,1.480464e+00,
491,,3.009031e-03,,3.323371e+02,,5.000786e+01,,1.483596e+00,
492,,3.008636e-03,,3.323632e+02,,5.000917e+01,,1.484676e+00,
493,,3.008715e-03,,3.323168e+02,,5.001048e+01,,1.480302e+00,
494,,3.008083e-03,,3.324096e+02,,5.001048e+01,,1.482732e+00,
495,,3.008399e-03,,3.323835e+02,,5.001834e+01,,1.482462e+00,
496,,3.008399e-03,,3.323864e+02,,5.000786e+01,,1.481706e+00,
497,,3.008715e-03,,3.323864e+02,,5.000786e+01,,1.483110e+00,
498,,3.008478e-03,,3.324009e+02,,5.000917e+01,,1.480896e+00,
499,,3.008241e-03,,3.324125e+02,,5.000786e+01,,1.481463e+00,
500,,3.008162e-03,,3.324096e+02,,5.000917e+01,,1.483191e+00,
501,,3.008478e-03,,3.323429e+02,,5.001179e+01,,1.478169e+00,
502,,3.008715e-03,,3.323690e+02,,5.001571e+01,,1.480653e+00,
503,,3.008794e-03,,3.323603e+02,,5.001179e+01,,1.479438e+00,
504,,3.008478e-03,,3.323951e+02,,5.001179e+01,,1.480410e+00,
505,,3.008557e-03,,3.315860e+02,,5.001048e+01,,1.483785e+00,
506,,3.008320e-03,,3.324067e+02,,5.001441e+01,,1.477467e+00,
507,,3.008399e-03,,3.323864e+02,,5.000786e+01,,1.480788e+00,
508,,3.008004e-03,,3.324154e+02,,5.001179e+01,,1.479708e+00,
509,,3.008399e-03,,3.323951e+02,,5.001048e+01,,1.480734e+00,
510,,3.008399e-03,,3.324067e+02,,5.001179e+01,,1.479951e+00,
511,,3.008478e-03,,3.323806e+02,,5.001179e+01,,1.478655e+00,
512,,3.008557e-03,,3.323980e+02,,5.001310e+01,,1.476333e+00,
513,,3.008557e-03,,3.323748e+02,,5.000786e+01,,1.479546e+00,
514,,3.008636e-03,,3.323719e+02,,5.001702e+01,,1.480653e+00,
515,,3.008241e-03,,3.324154e+02,,5.000917e+01,,1.479951e+00,
516,,3.008715e-03,,3.323110e+02,,5.001179e+01,,1.480410e+00,
517,,3.008636e-03,,3.323777e+02,,5.001179e+01,,1.481868e+00,
518,,3.008399e-03,,3.323980e+02,,5.001048e+01,,1.482192e+00,
519,,3.009031e-03,,3.323429e+02,,5.001048e+01,,1.481193e+00,
520,,3.008794e-03,,3.316440e+02,,5.000917e+01,,1.483407e+00,
521,,3.008636e-03,,3.323777e+02,,5.001048e+01,,1.482543e+00,
522,,3.008715e-03,,3.323574e+02,,5.001048e+01,,1.481571e+00,
523,,3.008557e-03,,3.323893e+02,,5.001048e+01,,1.481139e+00,
524,,3.008399e-03,,3.323951e+02,,5.001048e+01,,1.485729e+00,
525,,3.009110e-03,,3.323284e+02,,5.000917e+01,,1.480545e+00,
526,,3.008794e-03,,3.323632e+02,,5.000917e+01,,1.484919e+00,
527,,3.008873e-03,,3.323487e+02,,5.001571e+01,,1.480356e+00,
528,,3.008873e-03,,3.323574e+02,,5.000524e+01,,1.481382e+00,
529,,3.008399e-03,,3.323835e+02,,5.001048e+01,,1.482057e+00,
530,,3.008399e-03,,3.323864e+02,,5.001048e+01,,1.480275e+00,
531,,3.008557e-03,,3.323864e+02,,5.001310e+01,,1.481085e+00,
532,,3.008636e-03,,3.323806e+02,,5.000917e+01,,1.481841e+00,
533,,3.009189e-03,,3.323371e+02,,5.001047e+01,,1.482111e+00,
534,,3.008794e-03,,3.323690e+02,,5.001179e+01,,1.479708e+00,
535,,3.008320e-03,,3.323951e+02,,5.001179e+01,,1.483974e+00,
536,,3.008636e-03,,3.323603e+02,,5.001179e+01,,1.486566e+00,
537,,3.008715e-03,,3.323690e+02,,5.001048e+01,,1.484622e+00,
538,,3.008715e-03,,3.323719e+02,,5.000524e+01,,1.487133e+00,
539,,3.008557e-03,,3.323951e+02,,5.001048e+01,,1.484865e+00,
540,,3.008715e-03,,3.323719e+02,,5.001310e+01,,1.483677e+00,
541,,3.008715e-03,,3.323574e+02,,5.001048e+01,,1.487349e+00,
542,,3.008715e-03,,3.323574e+02,,5.001048e+01,,1.485864e+00,
543,,3.008715e-03,,3.323719e+02,,5.001048e+01,,1.483812e+00,
544,,3.008478e-03,,3.323748e+02,,5.001441e+01,,1.485594e+00,
545,,3.008557e-03,,3.323922e+02,,5.001048e+01,,1.484649e+00,
546,,3.008478e-03,,3.323893e+02,,5.001179e+01,,1.485135e+00,
547,,3.008715e-03,,3.323661e+02,,5.001310e+01,,1.487457e+00,
548,,3.008794e-03,,3.323458e+02,,5.001440e+01,,1.485648e+00,
